Delivery Date,Delivery Hour,Settlement Point,Settlement Point Price
01/28/2022,1,HB_NORTH,24.71
01/28/2022,1,HB_SOUTH,21.89
01/28/2022,1,HB_WEST,10.61
01/28/2022,2,HB_HOUSTON,24.27
01/28/2022,2,HB_NORTH,23.62
01/28/2022,2,HB_SOUTH,20.68
01/28/2022,2,HB_WEST,8.47
01/28/2022,3,HB_HOUSTON,24.19
01/28/2022,3,HB_NORTH,23.82
01/28/2022,3,HB_SOUTH,22.02
01/28/2022,3,HB_WEST,16.01
01/28/2022,4,HB_HOUSTON,24.25
01/28/2022,4,HB_NORTH,24.3
01/28/2022,4,HB_SOUTH,22.13
01/28/2022,4,HB_WEST,20.65
01/28/2022,5,HB_HOUSTON,26.58
01/28/2022,5,HB_NORTH,28.46
01/28/2022,5,HB_SOUTH,22.95
01/28/2022,5,HB_WEST,25.51
01/28/2022,6,HB_HOUSTON,29.25
01/28/2022,6,HB_NORTH,32.12
01/28/2022,6,HB_SOUTH,24.1
01/28/2022,6,HB_WEST,29.3
01/28/2022,7,HB_HOUSTON,44.73
01/28/2022,7,HB_NORTH,47.32
01/28/2022,7,HB_SOUTH,36.22
01/28/2022,7,HB_WEST,44.89
01/28/2022,8,HB_HOUSTON,58.82
01/28/2022,8,HB_NORTH,66.59
01/28/2022,8,HB_SOUTH,49.08
01/28/2022,8,HB_WEST,63.89
01/28/2022,9,HB_HOUSTON,53.05
01/28/2022,9,HB_NORTH,57.5
01/28/2022,9,HB_SOUTH,44.11
01/28/2022,9,HB_WEST,58.35
01/28/2022,10,HB_HOUSTON,34.69
01/28/2022,10,HB_NORTH,36.95
01/28/2022,10,HB_SOUTH,28.73
01/28/2022,10,HB_WEST,38.53
01/28/2022,11,HB_HOUSTON,35.77
01/28/2022,11,HB_NORTH,35.22
01/28/2022,11,HB_SOUTH,24.21
01/28/2022,11,HB_WEST,34.75
01/28/2022,12,HB_HOUSTON,29.92
01/28/2022,12,HB_NORTH,29.65
01/28/2022,12,HB_SOUTH,21.66
01/28/2022,12,HB_WEST,29.24
01/28/2022,13,HB_HOUSTON,27.72
01/28/2022,13,HB_NORTH,27.56
01/28/2022,13,HB_SOUTH,21.69
01/28/2022,13,HB_WEST,27.12
01/28/2022,14,HB_HOUSTON,25.51
01/28/2022,14,HB_NORTH,25.79
01/28/2022,14,HB_SOUTH,20.89
01/28/2022,14,HB_WEST,25.68
01/28/2022,15,HB_HOUSTON,23.88
01/28/2022,15,HB_NORTH,24.05
01/28/2022,15,HB_SOUTH,21.91
01/28/2022,15,HB_WEST,24
01/28/2022,16,HB_HOUSTON,23.82
01/28/2022,16,HB_NORTH,23.64
01/28/2022,16,HB_SOUTH,22.1
01/28/2022,16,HB_WEST,23.47
01/28/2022,17,HB_HOUSTON,25.44
01/28/2022,17,HB_NORTH,25.34
01/28/2022,17,HB_SOUTH,23.92
01/28/2022,17,HB_WEST,25.15
01/28/2022,18,HB_HOUSTON,45.06
01/28/2022,18,HB_NORTH,45.16
01/28/2022,18,HB_SOUTH,44.89
01/28/2022,18,HB_WEST,45.36
01/28/2022,19,HB_HOUSTON,81.04
01/28/2022,19,HB_NORTH,81.12
01/28/2022,19,HB_SOUTH,80.85
01/28/2022,19,HB_WEST,81.3
01/28/2022,20,HB_HOUSTON,48.56
01/28/2022,20,HB_NORTH,48.74
01/28/2022,20,HB_SOUTH,48.12
01/28/2022,20,HB_WEST,48.99
01/28/2022,21,HB_HOUSTON,47.37
01/28/2022,21,HB_NORTH,47.49
01/28/2022,21,HB_SOUTH,47.01
01/28/2022,21,HB_WEST,47.68
01/28/2022,22,HB_HOUSTON,45.2
01/28/2022,22,HB_NORTH,45.25
01/28/2022,22,HB_SOUTH,44.9
01/28/2022,22,HB_WEST,45.34
01/28/2022,23,HB_HOUSTON,40.67
01/28/2022,23,HB_NORTH,40.62
01/28/2022,23,HB_SOUTH,40.6
01/28/2022,23,HB_WEST,40.78
01/28/2022,24,HB_HOUSTON,32.89
01/28/2022,24,HB_NORTH,32.84
01/28/2022,24,HB_SOUTH,32.78
01/28/2022,24,HB_WEST,32.94
01/29/2022,1,HB_HOUSTON,41.81
01/29/2022,1,HB_NORTH,41.74
01/29/2022,1,HB_SOUTH,40.89
01/29/2022,1,HB_WEST,42.02
01/29/2022,2,HB_HOUSTON,37.27
01/29/2022,2,HB_NORTH,37.16
01/29/2022,2,HB_SOUTH,36.73
01/29/2022,2,HB_WEST,37.52
01/29/2022,3,HB_HOUSTON,34.93
01/29/2022,3,HB_NORTH,34.84
01/29/2022,3,HB_SOUTH,34.58
01/29/2022,3,HB_WEST,35
01/29/2022,4,HB_HOUSTON,32.96
01/29/2022,4,HB_NORTH,32.84
01/29/2022,4,HB_SOUTH,32.8
01/29/2022,4,HB_WEST,32.47
01/29/2022,5,HB_HOUSTON,35.93
01/29/2022,5,HB_NORTH,35.78
01/29/2022,5,HB_SOUTH,35.51
01/29/2022,5,HB_WEST,35.1
01/29/2022,6,HB_HOUSTON,45.5
01/29/2022,6,HB_NORTH,45.22
01/29/2022,6,HB_SOUTH,44.48
01/29/2022,6,HB_WEST,41.77
01/29/2022,7,HB_HOUSTON,59.46
01/29/2022,7,HB_NORTH,58.98
01/29/2022,7,HB_SOUTH,58.06
01/29/2022,7,HB_WEST,52.05
01/29/2022,8,HB_HOUSTON,67.17
01/29/2022,8,HB_NORTH,66.71
01/29/2022,8,HB_SOUTH,65.46
01/29/2022,8,HB_WEST,59.01
01/29/2022,9,HB_HOUSTON,56.48
01/29/2022,9,HB_NORTH,55.99
01/29/2022,9,HB_SOUTH,55.85
01/29/2022,9,HB_WEST,51.67
01/29/2022,10,HB_HOUSTON,44.37
01/29/2022,10,HB_NORTH,43.88
01/29/2022,10,HB_SOUTH,44.15
01/29/2022,10,HB_WEST,40
01/29/2022,11,HB_HOUSTON,37.21
01/29/2022,11,HB_NORTH,36.8
01/29/2022,11,HB_SOUTH,37.51
01/29/2022,11,HB_WEST,35.84
01/29/2022,12,HB_HOUSTON,33.33
01/29/2022,12,HB_NORTH,33.07
01/29/2022,12,HB_SOUTH,33.5
01/29/2022,12,HB_WEST,32.21
01/29/2022,13,HB_HOUSTON,32.28
01/29/2022,13,HB_NORTH,32.05
01/29/2022,13,HB_SOUTH,32.38
01/29/2022,13,HB_WEST,31.32
01/29/2022,14,HB_HOUSTON,29.23
01/29/2022,14,HB_NORTH,29.03
01/29/2022,14,HB_SOUTH,29.41
01/29/2022,14,HB_WEST,28.28
01/29/2022,15,HB_HOUSTON,27.48
01/29/2022,15,HB_NORTH,27.27
01/29/2022,15,HB_SOUTH,27.66
01/29/2022,15,HB_WEST,26.62
01/29/2022,16,HB_HOUSTON,27.32
01/29/2022,16,HB_NORTH,27.1
01/29/2022,16,HB_SOUTH,27.46
01/29/2022,16,HB_WEST,26.5
01/29/2022,17,HB_HOUSTON,30.74
01/29/2022,17,HB_NORTH,30.67
01/29/2022,17,HB_SOUTH,30.86
01/29/2022,17,HB_WEST,30.6
01/29/2022,18,HB_HOUSTON,65.77
01/29/2022,18,HB_NORTH,65.76
01/29/2022,18,HB_SOUTH,66.26
01/29/2022,18,HB_WEST,65.77
01/29/2022,19,HB_HOUSTON,72.38
01/29/2022,19,HB_NORTH,72.4
01/29/2022,19,HB_SOUTH,72.36
01/29/2022,19,HB_WEST,72.36
01/29/2022,20,HB_HOUSTON,43.22
01/29/2022,20,HB_NORTH,43.22
01/29/2022,20,HB_SOUTH,43.2
01/29/2022,20,HB_WEST,43.16
01/29/2022,21,HB_HOUSTON,33.91
01/29/2022,21,HB_NORTH,33.83
01/29/2022,21,HB_SOUTH,33.54
01/29/2022,21,HB_WEST,32.14
01/29/2022,22,HB_HOUSTON,33.47
01/29/2022,22,HB_NORTH,33.03
01/29/2022,22,HB_SOUTH,31.86
01/29/2022,22,HB_WEST,25.07
01/29/2022,23,HB_HOUSTON,31.93
01/29/2022,23,HB_NORTH,31.27
01/29/2022,23,HB_SOUTH,30.28
01/29/2022,23,HB_WEST,21.14
01/29/2022,24,HB_HOUSTON,28.05
01/29/2022,24,HB_NORTH,27.2
01/29/2022,24,HB_SOUTH,25.59
01/29/2022,24,HB_WEST,13.73
01/30/2022,1,HB_HOUSTON,28.26
01/30/2022,1,HB_NORTH,27.56
01/30/2022,1,HB_SOUTH,26
01/30/2022,1,HB_WEST,13.35
01/30/2022,2,HB_HOUSTON,27.52
01/30/2022,2,HB_NORTH,26.74
01/30/2022,2,HB_SOUTH,24.97
01/30/2022,2,HB_WEST,12.5
01/30/2022,3,HB_HOUSTON,28.84
01/30/2022,3,HB_NORTH,28.19
01/30/2022,3,HB_SOUTH,26.75
01/30/2022,3,HB_WEST,15.82
01/30/2022,4,HB_HOUSTON,31.49
01/30/2022,4,HB_NORTH,31.26
01/30/2022,4,HB_SOUTH,30.82
01/30/2022,4,HB_WEST,25.01
01/30/2022,5,HB_HOUSTON,33.88
01/30/2022,5,HB_NORTH,33.67
01/30/2022,5,HB_SOUTH,33.46
01/30/2022,5,HB_WEST,30.53
01/30/2022,6,HB_HOUSTON,36.31
01/30/2022,6,HB_NORTH,36.18
01/30/2022,6,HB_SOUTH,36.01
01/30/2022,6,HB_WEST,34.16
01/30/2022,7,HB_HOUSTON,50.58
01/30/2022,7,HB_NORTH,50.43
01/30/2022,7,HB_SOUTH,50.48
01/30/2022,7,HB_WEST,49.18
01/30/2022,8,HB_HOUSTON,67.5
01/30/2022,8,HB_NORTH,67.47
01/30/2022,8,HB_SOUTH,68.02
01/30/2022,8,HB_WEST,66.66
01/30/2022,9,HB_HOUSTON,63.81
01/30/2022,9,HB_NORTH,63.66
01/30/2022,9,HB_SOUTH,63.84
01/30/2022,9,HB_WEST,63.34
01/30/2022,10,HB_HOUSTON,45.1
01/30/2022,10,HB_NORTH,45
01/30/2022,10,HB_SOUTH,45.24
01/30/2022,10,HB_WEST,44.97
01/30/2022,11,HB_HOUSTON,40.73
01/30/2022,11,HB_NORTH,40.72
01/30/2022,11,HB_SOUTH,40.94
01/30/2022,11,HB_WEST,40.72
01/30/2022,12,HB_HOUSTON,33.52
01/30/2022,12,HB_NORTH,33.52
01/30/2022,12,HB_SOUTH,33.52
01/30/2022,12,HB_WEST,33.52
01/30/2022,13,HB_HOUSTON,33.61
01/30/2022,13,HB_NORTH,33.61
01/30/2022,13,HB_SOUTH,33.61
01/30/2022,13,HB_WEST,33.61
01/30/2022,14,HB_HOUSTON,29.59
01/30/2022,14,HB_NORTH,29.59
01/30/2022,14,HB_SOUTH,29.59
01/30/2022,14,HB_WEST,29.59
01/30/2022,15,HB_HOUSTON,27.3
01/30/2022,15,HB_NORTH,27.3
01/30/2022,15,HB_SOUTH,27.3
01/30/2022,15,HB_WEST,27.3
01/30/2022,16,HB_HOUSTON,27.28
01/30/2022,16,HB_NORTH,27.31
01/30/2022,16,HB_SOUTH,27.21
01/30/2022,16,HB_WEST,27.32
01/30/2022,17,HB_HOUSTON,29.48
01/30/2022,17,HB_NORTH,29.56
01/30/2022,17,HB_SOUTH,29.23
01/30/2022,17,HB_WEST,29.55
01/30/2022,18,HB_HOUSTON,53.24
01/30/2022,18,HB_NORTH,53.4
01/30/2022,18,HB_SOUTH,52.45
01/30/2022,18,HB_WEST,53.41
01/30/2022,19,HB_HOUSTON,55.75
01/30/2022,19,HB_NORTH,56.5
01/30/2022,19,HB_SOUTH,53.95
01/30/2022,19,HB_WEST,56.44
01/30/2022,20,HB_HOUSTON,41.13
01/30/2022,20,HB_NORTH,41.99
01/30/2022,20,HB_SOUTH,39.02
01/30/2022,20,HB_WEST,41.88
01/30/2022,21,HB_HOUSTON,38.12
01/30/2022,21,HB_NORTH,38.87
01/30/2022,21,HB_SOUTH,36.09
01/30/2022,21,HB_WEST,38.83
01/30/2022,22,HB_HOUSTON,32.49
01/30/2022,22,HB_NORTH,33.11
01/30/2022,22,HB_SOUTH,30.72
01/30/2022,22,HB_WEST,33.19
01/30/2022,23,HB_HOUSTON,31.74
01/30/2022,23,HB_NORTH,32.17
01/30/2022,23,HB_SOUTH,30.38
01/30/2022,23,HB_WEST,32.33
01/30/2022,24,HB_HOUSTON,28.09
01/30/2022,24,HB_NORTH,28.69
01/30/2022,24,HB_SOUTH,26.4
01/30/2022,24,HB_WEST,28.9
01/31/2022,1,HB_HOUSTON,25.77
01/31/2022,1,HB_NORTH,26.46
01/31/2022,1,HB_SOUTH,23.71
01/31/2022,1,HB_WEST,26.73
01/31/2022,2,HB_HOUSTON,21.27
01/31/2022,2,HB_NORTH,22
01/31/2022,2,HB_SOUTH,19.11
01/31/2022,2,HB_WEST,22.29
01/31/2022,3,HB_HOUSTON,22.18
01/31/2022,3,HB_NORTH,22.95
01/31/2022,3,HB_SOUTH,20.28
01/31/2022,3,HB_WEST,23.25
01/31/2022,4,HB_HOUSTON,27.03
01/31/2022,4,HB_NORTH,27.68
01/31/2022,4,HB_SOUTH,25.2
01/31/2022,4,HB_WEST,27.96
01/31/2022,5,HB_HOUSTON,30.57
01/31/2022,5,HB_NORTH,31.19
01/31/2022,5,HB_SOUTH,28.88
01/31/2022,5,HB_WEST,31.49
01/31/2022,6,HB_HOUSTON,40.7
01/31/2022,6,HB_NORTH,41.56
01/31/2022,6,HB_SOUTH,40.01
01/31/2022,6,HB_WEST,41.65
01/31/2022,7,HB_HOUSTON,56.91
01/31/2022,7,HB_NORTH,56.86
01/31/2022,7,HB_SOUTH,56.43
01/31/2022,7,HB_WEST,56.96
01/31/2022,8,HB_HOUSTON,71.49
01/31/2022,8,HB_NORTH,71.03
01/31/2022,8,HB_SOUTH,70.87
01/31/2022,8,HB_WEST,71.51
01/31/2022,9,HB_HOUSTON,59.97
01/31/2022,9,HB_NORTH,59.54
01/31/2022,9,HB_SOUTH,59.4
01/31/2022,9,HB_WEST,60.05
01/31/2022,10,HB_HOUSTON,43.75
01/31/2022,10,HB_NORTH,43.38
01/31/2022,10,HB_SOUTH,43.57
01/31/2022,10,HB_WEST,43.77
01/31/2022,11,HB_HOUSTON,40.02
01/31/2022,11,HB_NORTH,39.56
01/31/2022,11,HB_SOUTH,39.91
01/31/2022,11,HB_WEST,40
01/31/2022,12,HB_HOUSTON,36.41
01/31/2022,12,HB_NORTH,36.02
01/31/2022,12,HB_SOUTH,36.26
01/31/2022,12,HB_WEST,36.39
01/31/2022,13,HB_HOUSTON,34.5
01/31/2022,13,HB_NORTH,34.09
01/31/2022,13,HB_SOUTH,34.26
01/31/2022,13,HB_WEST,34.49
01/31/2022,14,HB_HOUSTON,31.07
01/31/2022,14,HB_NORTH,30.74
01/31/2022,14,HB_SOUTH,30.67
01/31/2022,14,HB_WEST,31.09
01/31/2022,15,HB_HOUSTON,29.54
01/31/2022,15,HB_NORTH,29.15
01/31/2022,15,HB_SOUTH,29.08
01/31/2022,15,HB_WEST,29.19
01/31/2022,16,HB_HOUSTON,29.47
01/31/2022,16,HB_NORTH,28.99
01/31/2022,16,HB_SOUTH,29.06
01/31/2022,16,HB_WEST,29.11
01/31/2022,17,HB_HOUSTON,30.68
01/31/2022,17,HB_NORTH,30.29
01/31/2022,17,HB_SOUTH,30.47
01/31/2022,17,HB_WEST,30.5
01/31/2022,18,HB_HOUSTON,82.05
01/31/2022,18,HB_NORTH,81.55
01/31/2022,18,HB_SOUTH,81.89
01/31/2022,18,HB_WEST,82
01/31/2022,19,HB_HOUSTON,72.24
01/31/2022,19,HB_NORTH,72.02
01/31/2022,19,HB_SOUTH,72.24
01/31/2022,19,HB_WEST,72.14
01/31/2022,20,HB_HOUSTON,38.76
01/31/2022,20,HB_NORTH,38.55
01/31/2022,20,HB_SOUTH,38.61
01/31/2022,20,HB_WEST,37.83
01/31/2022,21,HB_HOUSTON,37.01
01/31/2022,21,HB_NORTH,36.38
01/31/2022,21,HB_SOUTH,36.64
01/31/2022,21,HB_WEST,34.14
01/31/2022,22,HB_HOUSTON,32.93
01/31/2022,22,HB_NORTH,31.88
01/31/2022,22,HB_SOUTH,31.94
01/31/2022,22,HB_WEST,23.82
01/31/2022,23,HB_HOUSTON,28.83
01/31/2022,23,HB_NORTH,27.95
01/31/2022,23,HB_SOUTH,27.86
01/31/2022,23,HB_WEST,12.98
01/31/2022,24,HB_HOUSTON,26.45
01/31/2022,24,HB_NORTH,25.05
01/31/2022,24,HB_SOUTH,23.67
01/31/2022,24,HB_WEST,7.29
