Delivery Date,Delivery Hour,Delivery Interval,Settlement Point,Settlement Point Price
01/25/2022,2,3,HB_SOUTH,37.82
01/25/2022,2,4,HB_SOUTH,37.51
01/25/2022,2,1,HB_WEST,52.64
01/25/2022,2,2,HB_WEST,55.02
01/25/2022,2,3,HB_WEST,57.04
01/25/2022,2,4,HB_WEST,57.67
01/25/2022,3,1,HB_HOUSTON,30.22
01/25/2022,3,2,HB_HOUSTON,32.72
01/25/2022,3,3,HB_HOUSTON,31.52
01/25/2022,3,4,HB_HOUSTON,28.55
01/25/2022,3,1,HB_NORTH,21.69
01/25/2022,3,2,HB_NORTH,21.93
01/25/2022,3,3,HB_NORTH,21.52
01/25/2022,3,4,HB_NORTH,19.53
01/25/2022,3,1,HB_SOUTH,39.03
01/25/2022,3,2,HB_SOUTH,44.05
01/25/2022,3,3,HB_SOUTH,41.96
01/25/2022,3,4,HB_SOUTH,37.75
01/25/2022,3,1,HB_WEST,62.67
01/25/2022,3,2,HB_WEST,74.26
01/25/2022,3,3,HB_WEST,69.89
01/25/2022,3,4,HB_WEST,62.65
01/25/2022,4,1,HB_HOUSTON,29
01/25/2022,4,2,HB_HOUSTON,27.85
01/25/2022,4,3,HB_HOUSTON,26.22
01/25/2022,4,4,HB_HOUSTON,26.88
01/25/2022,4,1,HB_NORTH,19.74
01/25/2022,4,2,HB_NORTH,19.06
01/25/2022,4,3,HB_NORTH,16.43
01/25/2022,4,4,HB_NORTH,17.67
01/25/2022,4,1,HB_SOUTH,38.47
01/25/2022,4,2,HB_SOUTH,36.8
01/25/2022,4,3,HB_SOUTH,36.11
01/25/2022,4,4,HB_SOUTH,36.21
01/25/2022,4,1,HB_WEST,64.06
01/25/2022,4,2,HB_WEST,61.06
01/25/2022,4,3,HB_WEST,63.1
01/25/2022,4,4,HB_WEST,61.59
01/25/2022,5,1,HB_HOUSTON,25.9
01/25/2022,5,2,HB_HOUSTON,25.42
01/25/2022,5,3,HB_HOUSTON,24.49
01/25/2022,5,4,HB_HOUSTON,20.07
01/25/2022,5,1,HB_NORTH,16.2
01/25/2022,5,2,HB_NORTH,16.96
01/25/2022,5,3,HB_NORTH,16.89
01/25/2022,5,4,HB_NORTH,9.24
01/25/2022,5,1,HB_SOUTH,35.68
01/25/2022,5,2,HB_SOUTH,33.92
01/25/2022,5,3,HB_SOUTH,32.09
01/25/2022,5,4,HB_SOUTH,30.82
01/25/2022,5,1,HB_WEST,62.4
01/25/2022,5,2,HB_WEST,57.19
01/25/2022,5,3,HB_WEST,52.95
01/25/2022,5,4,HB_WEST,60.58
01/25/2022,6,1,HB_HOUSTON,22.9
01/25/2022,6,2,HB_HOUSTON,25
01/25/2022,6,3,HB_HOUSTON,27.4
01/25/2022,6,4,HB_HOUSTON,27.69
01/25/2022,6,1,HB_NORTH,11.16
01/25/2022,6,2,HB_NORTH,13.75
01/25/2022,6,3,HB_NORTH,16.41
01/25/2022,6,4,HB_NORTH,19.57
01/25/2022,6,1,HB_SOUTH,34.57
01/25/2022,6,2,HB_SOUTH,36.24
01/25/2022,6,3,HB_SOUTH,38.5
01/25/2022,6,4,HB_SOUTH,35.97
01/25/2022,6,1,HB_WEST,66.81
01/25/2022,6,2,HB_WEST,67.19
01/25/2022,6,3,HB_WEST,68.79
01/25/2022,6,4,HB_WEST,58.37
01/25/2022,7,1,HB_HOUSTON,25.81
01/25/2022,7,2,HB_HOUSTON,25.73
01/25/2022,7,3,HB_HOUSTON,26.43
01/25/2022,7,4,HB_HOUSTON,27.49
01/25/2022,7,1,HB_NORTH,22.99
01/25/2022,7,2,HB_NORTH,25.73
01/25/2022,7,3,HB_NORTH,26.4
01/25/2022,7,4,HB_NORTH,27.52
01/25/2022,7,1,HB_SOUTH,28.64
01/25/2022,7,2,HB_SOUTH,25.73
01/25/2022,7,3,HB_SOUTH,26.32
01/25/2022,7,4,HB_SOUTH,27.54
01/25/2022,7,1,HB_WEST,36.38
01/25/2022,7,2,HB_WEST,25.73
01/25/2022,7,3,HB_WEST,25.8
01/25/2022,7,4,HB_WEST,27.52
01/25/2022,8,1,HB_HOUSTON,28.24
01/25/2022,8,2,HB_HOUSTON,28.28
01/25/2022,8,3,HB_HOUSTON,27.54
01/25/2022,8,4,HB_HOUSTON,27.01
01/25/2022,8,1,HB_NORTH,28.27
01/25/2022,8,2,HB_NORTH,28.32
01/25/2022,8,3,HB_NORTH,27.57
01/25/2022,8,4,HB_NORTH,27.03
01/25/2022,8,1,HB_SOUTH,28.31
01/25/2022,8,2,HB_SOUTH,28.35
01/25/2022,8,3,HB_SOUTH,27.59
01/25/2022,8,4,HB_SOUTH,27.04
01/25/2022,8,1,HB_WEST,28.28
01/25/2022,8,2,HB_WEST,28.32
01/25/2022,8,3,HB_WEST,27.57
01/25/2022,8,4,HB_WEST,27.03
01/25/2022,9,1,HB_HOUSTON,26.81
01/25/2022,9,2,HB_HOUSTON,24.58
01/25/2022,9,3,HB_HOUSTON,23.5
01/25/2022,9,4,HB_HOUSTON,24.86
01/25/2022,9,1,HB_NORTH,26.83
01/25/2022,9,2,HB_NORTH,26.86
01/25/2022,9,3,HB_NORTH,27
01/25/2022,9,4,HB_NORTH,24.81
01/25/2022,9,1,HB_SOUTH,26.84
01/25/2022,9,2,HB_SOUTH,24.36
01/25/2022,9,3,HB_SOUTH,23.04
01/25/2022,9,4,HB_SOUTH,24.38
01/25/2022,9,1,HB_WEST,26.83
01/25/2022,9,2,HB_WEST,30.38
01/25/2022,9,3,HB_WEST,31.86
01/25/2022,9,4,HB_WEST,22.65
01/25/2022,10,1,HB_HOUSTON,25.44
01/25/2022,10,2,HB_HOUSTON,24.71
01/25/2022,10,3,HB_HOUSTON,23.1
01/25/2022,10,4,HB_HOUSTON,23.85
01/25/2022,10,1,HB_NORTH,25.44
01/25/2022,10,2,HB_NORTH,24.71
01/25/2022,10,3,HB_NORTH,23.06
01/25/2022,10,4,HB_NORTH,23.85
01/25/2022,10,1,HB_SOUTH,25.43
01/25/2022,10,2,HB_SOUTH,24.71
01/25/2022,10,3,HB_SOUTH,22.95
01/25/2022,10,4,HB_SOUTH,23.85
01/25/2022,10,1,HB_WEST,25.38
01/25/2022,10,2,HB_WEST,24.71
01/25/2022,10,3,HB_WEST,22.29
01/25/2022,10,4,HB_WEST,23.85
01/25/2022,11,1,HB_HOUSTON,25.27
01/25/2022,11,2,HB_HOUSTON,26.18
01/25/2022,11,3,HB_HOUSTON,27.27
01/25/2022,11,4,HB_HOUSTON,27.09
01/25/2022,11,1,HB_NORTH,24.9
01/25/2022,11,2,HB_NORTH,25.38
01/25/2022,11,3,HB_NORTH,26.48
01/25/2022,11,4,HB_NORTH,26.43
01/25/2022,11,1,HB_SOUTH,23.35
01/25/2022,11,2,HB_SOUTH,22.42
01/25/2022,11,3,HB_SOUTH,23.32
01/25/2022,11,4,HB_SOUTH,23.61
01/25/2022,11,1,HB_WEST,24.13
01/25/2022,11,2,HB_WEST,20.62
01/25/2022,11,3,HB_WEST,24.25
01/25/2022,11,4,HB_WEST,26.05
01/25/2022,12,1,HB_HOUSTON,27.81
01/25/2022,12,2,HB_HOUSTON,26.83
01/25/2022,12,3,HB_HOUSTON,26.22
01/25/2022,12,4,HB_HOUSTON,26.23
01/25/2022,12,1,HB_NORTH,27.07
01/25/2022,12,2,HB_NORTH,26.31
01/25/2022,12,3,HB_NORTH,26.22
01/25/2022,12,4,HB_NORTH,26
01/25/2022,12,1,HB_SOUTH,23.95
01/25/2022,12,2,HB_SOUTH,24.08
01/25/2022,12,3,HB_SOUTH,26.2
01/25/2022,12,4,HB_SOUTH,25.06
01/25/2022,12,1,HB_WEST,26.66
01/25/2022,12,2,HB_WEST,26.01
01/25/2022,12,3,HB_WEST,26.22
01/25/2022,12,4,HB_WEST,25.88
01/25/2022,13,1,HB_HOUSTON,26.43
01/25/2022,13,2,HB_HOUSTON,26.74
01/25/2022,13,3,HB_HOUSTON,26.46
01/25/2022,13,4,HB_HOUSTON,26.47
01/25/2022,13,1,HB_NORTH,26.43
01/25/2022,13,2,HB_NORTH,26.74
01/25/2022,13,3,HB_NORTH,26.46
01/25/2022,13,4,HB_NORTH,26.47
01/25/2022,13,1,HB_SOUTH,26.43
01/25/2022,13,2,HB_SOUTH,26.74
01/25/2022,13,3,HB_SOUTH,26.46
01/25/2022,13,4,HB_SOUTH,26.47
01/25/2022,13,1,HB_WEST,26.43
01/25/2022,13,2,HB_WEST,26.74
01/25/2022,13,3,HB_WEST,26.46
01/25/2022,13,4,HB_WEST,26.47
01/25/2022,14,1,HB_HOUSTON,26.99
01/25/2022,14,2,HB_HOUSTON,26.72
01/25/2022,14,3,HB_HOUSTON,25.81
01/25/2022,14,4,HB_HOUSTON,26.02
01/25/2022,14,1,HB_NORTH,26.99
01/25/2022,14,2,HB_NORTH,26.72
01/25/2022,14,3,HB_NORTH,25.81
01/25/2022,14,4,HB_NORTH,26.02
01/25/2022,14,1,HB_SOUTH,26.99
01/25/2022,14,2,HB_SOUTH,26.72
01/25/2022,14,3,HB_SOUTH,25.81
01/25/2022,14,4,HB_SOUTH,26.02
01/25/2022,14,1,HB_WEST,26.99
01/25/2022,14,2,HB_WEST,26.72
01/25/2022,14,3,HB_WEST,25.81
01/25/2022,14,4,HB_WEST,26.02
01/25/2022,15,1,HB_HOUSTON,26.06
01/25/2022,15,2,HB_HOUSTON,25.54
01/25/2022,15,3,HB_HOUSTON,25.04
01/25/2022,15,4,HB_HOUSTON,23.58
01/25/2022,15,1,HB_NORTH,26.06
01/25/2022,15,2,HB_NORTH,25.54
01/25/2022,15,3,HB_NORTH,25.04
01/25/2022,15,4,HB_NORTH,23.58
01/25/2022,15,1,HB_SOUTH,26.06
01/25/2022,15,2,HB_SOUTH,25.54
01/25/2022,15,3,HB_SOUTH,25.04
01/25/2022,15,4,HB_SOUTH,23.58
01/25/2022,15,1,HB_WEST,26.06
01/25/2022,15,2,HB_WEST,25.54
01/25/2022,15,3,HB_WEST,25.04
01/25/2022,15,4,HB_WEST,23.58
01/25/2022,16,1,HB_HOUSTON,23.17
01/25/2022,16,2,HB_HOUSTON,23.32
01/25/2022,16,3,HB_HOUSTON,22.89
01/25/2022,16,4,HB_HOUSTON,22.9
01/25/2022,16,1,HB_NORTH,23.17
01/25/2022,16,2,HB_NORTH,23.32
01/25/2022,16,3,HB_NORTH,22.89
01/25/2022,16,4,HB_NORTH,22.9
01/25/2022,16,1,HB_SOUTH,23.17
01/25/2022,16,2,HB_SOUTH,23.32
01/25/2022,16,3,HB_SOUTH,22.89
01/25/2022,16,4,HB_SOUTH,22.9
01/25/2022,16,1,HB_WEST,23.17
01/25/2022,16,2,HB_WEST,23.32
01/25/2022,16,3,HB_WEST,22.89
01/25/2022,16,4,HB_WEST,22.9
01/25/2022,17,1,HB_HOUSTON,22.76
01/25/2022,17,2,HB_HOUSTON,22.44
01/25/2022,17,3,HB_HOUSTON,22.9
01/25/2022,17,4,HB_HOUSTON,23.41
01/25/2022,17,1,HB_NORTH,22.76
01/25/2022,17,2,HB_NORTH,22.44
01/25/2022,17,3,HB_NORTH,22.9
01/25/2022,17,4,HB_NORTH,23.41
01/25/2022,17,1,HB_SOUTH,22.76
01/25/2022,17,2,HB_SOUTH,22.44
01/25/2022,17,3,HB_SOUTH,22.9
01/25/2022,17,4,HB_SOUTH,23.41
01/25/2022,17,1,HB_WEST,22.76
01/25/2022,17,2,HB_WEST,22.44
01/25/2022,17,3,HB_WEST,22.9
01/25/2022,17,4,HB_WEST,23.41
01/25/2022,18,1,HB_HOUSTON,24.57
01/25/2022,18,2,HB_HOUSTON,28.26
01/25/2022,18,3,HB_HOUSTON,34.52
01/25/2022,18,4,HB_HOUSTON,51.72
01/25/2022,18,1,HB_NORTH,24.57
01/25/2022,18,2,HB_NORTH,28.26
01/25/2022,18,3,HB_NORTH,34.52
01/25/2022,18,4,HB_NORTH,51.72
01/25/2022,18,1,HB_SOUTH,24.57
01/25/2022,18,2,HB_SOUTH,28.26
01/25/2022,18,3,HB_SOUTH,34.52
01/25/2022,18,4,HB_SOUTH,51.72
01/25/2022,18,1,HB_WEST,24.57
01/25/2022,18,2,HB_WEST,28.26
01/25/2022,18,3,HB_WEST,34.52
01/25/2022,18,4,HB_WEST,51.72
01/25/2022,19,1,HB_HOUSTON,33.35
01/25/2022,19,2,HB_HOUSTON,30.5
01/25/2022,19,3,HB_HOUSTON,28.11
01/25/2022,19,4,HB_HOUSTON,25.63
01/25/2022,19,1,HB_NORTH,33.35
01/25/2022,19,2,HB_NORTH,30.5
01/25/2022,19,3,HB_NORTH,28.11
01/25/2022,19,4,HB_NORTH,25.63
01/25/2022,19,1,HB_SOUTH,33.35
01/25/2022,19,2,HB_SOUTH,30.5
01/25/2022,19,3,HB_SOUTH,28.11
01/25/2022,19,4,HB_SOUTH,25.63
01/25/2022,19,1,HB_WEST,33.35
01/25/2022,19,2,HB_WEST,30.5
01/25/2022,19,3,HB_WEST,28.11
01/25/2022,19,4,HB_WEST,25.63
01/25/2022,20,1,HB_HOUSTON,23.73
01/25/2022,20,2,HB_HOUSTON,24.02
01/25/2022,20,3,HB_HOUSTON,23.7
01/25/2022,20,4,HB_HOUSTON,23.22
01/25/2022,20,1,HB_NORTH,23.73
01/25/2022,20,2,HB_NORTH,24.02
01/25/2022,20,3,HB_NORTH,23.7
01/25/2022,20,4,HB_NORTH,23.22
01/25/2022,20,1,HB_SOUTH,23.73
01/25/2022,20,2,HB_SOUTH,24.02
01/25/2022,20,3,HB_SOUTH,23.7
01/25/2022,20,4,HB_SOUTH,23.22
01/25/2022,20,1,HB_WEST,23.73
01/25/2022,20,2,HB_WEST,24.02
01/25/2022,20,3,HB_WEST,23.7
01/25/2022,20,4,HB_WEST,23.22
01/25/2022,21,1,HB_HOUSTON,23.79
01/25/2022,21,2,HB_HOUSTON,24.01
01/25/2022,21,3,HB_HOUSTON,24.1
01/25/2022,21,4,HB_HOUSTON,23.56
01/25/2022,21,1,HB_NORTH,23.71
01/25/2022,21,2,HB_NORTH,23.8
01/25/2022,21,3,HB_NORTH,23.77
01/25/2022,21,4,HB_NORTH,23.21
01/25/2022,21,1,HB_SOUTH,23.51
01/25/2022,21,2,HB_SOUTH,23.18
01/25/2022,21,3,HB_SOUTH,22.8
01/25/2022,21,4,HB_SOUTH,22.2
01/25/2022,21,1,HB_WEST,22.37
01/25/2022,21,2,HB_WEST,19.79
01/25/2022,21,3,HB_WEST,17.46
01/25/2022,21,4,HB_WEST,16.67
01/25/2022,22,1,HB_HOUSTON,22.42
01/25/2022,22,2,HB_HOUSTON,21.8
01/25/2022,22,3,HB_HOUSTON,21.72
01/25/2022,22,4,HB_HOUSTON,21.47
01/25/2022,22,1,HB_NORTH,21.51
01/25/2022,22,2,HB_NORTH,20.15
01/25/2022,22,3,HB_NORTH,19.66
01/25/2022,22,4,HB_NORTH,19.54
01/25/2022,22,1,HB_SOUTH,20.98
01/25/2022,22,2,HB_SOUTH,19.72
01/25/2022,22,3,HB_SOUTH,19.51
01/25/2022,22,4,HB_SOUTH,19.27
01/25/2022,22,1,HB_WEST,12.11
01/25/2022,22,2,HB_WEST,5.12
01/25/2022,22,3,HB_WEST,2.26
01/25/2022,22,4,HB_WEST,2.72
01/25/2022,23,1,HB_HOUSTON,20.86
01/25/2022,23,2,HB_HOUSTON,20.51
01/25/2022,23,3,HB_HOUSTON,19.71
01/25/2022,23,4,HB_HOUSTON,19.53
01/25/2022,23,1,HB_NORTH,19.43
01/25/2022,23,2,HB_NORTH,19.23
01/25/2022,23,3,HB_NORTH,18.34
01/25/2022,23,4,HB_NORTH,17.95
01/25/2022,23,1,HB_SOUTH,19.24
01/25/2022,23,2,HB_SOUTH,19.04
01/25/2022,23,3,HB_SOUTH,17.52
01/25/2022,23,4,HB_SOUTH,17.39
01/25/2022,23,1,HB_WEST,7.04
01/25/2022,23,2,HB_WEST,8.02
01/25/2022,23,3,HB_WEST,4.13
01/25/2022,23,4,HB_WEST,3.01
01/25/2022,24,1,HB_HOUSTON,19.35
01/25/2022,24,2,HB_HOUSTON,19.55
01/25/2022,24,3,HB_HOUSTON,18.87
01/25/2022,24,4,HB_HOUSTON,19.72
01/25/2022,24,1,HB_NORTH,18.13
01/25/2022,24,2,HB_NORTH,18.13
01/25/2022,24,3,HB_NORTH,17.62
01/25/2022,24,4,HB_NORTH,18.63
01/25/2022,24,1,HB_SOUTH,17.81
01/25/2022,24,2,HB_SOUTH,17.79
01/25/2022,24,3,HB_SOUTH,17.01
01/25/2022,24,4,HB_SOUTH,18.68
01/25/2022,24,1,HB_WEST,6.96
01/25/2022,24,2,HB_WEST,5.3
01/25/2022,24,3,HB_WEST,5.16
01/25/2022,24,4,HB_WEST,9.81
01/26/2022,1,1,HB_HOUSTON,20.57
01/26/2022,1,2,HB_HOUSTON,21.92
01/26/2022,1,3,HB_HOUSTON,23.21
01/26/2022,1,4,HB_HOUSTON,23.69
01/26/2022,1,1,HB_NORTH,19.47
01/26/2022,1,2,HB_NORTH,21.63
01/26/2022,1,3,HB_NORTH,23.21
01/26/2022,1,4,HB_NORTH,23.69
01/26/2022,1,1,HB_SOUTH,17.32
01/26/2022,1,2,HB_SOUTH,20.81
01/26/2022,1,3,HB_SOUTH,23.21
01/26/2022,1,4,HB_SOUTH,23.69
01/26/2022,1,1,HB_WEST,2.82
01/26/2022,1,2,HB_WEST,16.28
01/26/2022,1,3,HB_WEST,23.21
01/26/2022,1,4,HB_WEST,23.69
01/26/2022,2,1,HB_HOUSTON,22.68
01/26/2022,2,2,HB_HOUSTON,22.42
01/26/2022,2,3,HB_HOUSTON,23.12
01/26/2022,2,4,HB_HOUSTON,22.99
01/26/2022,2,1,HB_NORTH,22.68
01/26/2022,2,2,HB_NORTH,22.42
01/26/2022,2,3,HB_NORTH,23.12
01/26/2022,2,4,HB_NORTH,22.99
01/26/2022,2,1,HB_SOUTH,22.68
01/26/2022,2,2,HB_SOUTH,22.42
01/26/2022,2,3,HB_SOUTH,23.12
01/26/2022,2,4,HB_SOUTH,22.99
01/26/2022,2,1,HB_WEST,22.68
01/26/2022,2,2,HB_WEST,22.42
01/26/2022,2,3,HB_WEST,23.12
01/26/2022,2,4,HB_WEST,22.99
01/26/2022,3,1,HB_HOUSTON,23.41
01/26/2022,3,2,HB_HOUSTON,24.92
01/26/2022,3,3,HB_HOUSTON,28.61
01/26/2022,3,4,HB_HOUSTON,29.24
01/26/2022,3,1,HB_NORTH,23.41
01/26/2022,3,2,HB_NORTH,24.92
01/26/2022,3,3,HB_NORTH,28.61
01/26/2022,3,4,HB_NORTH,29.24
01/26/2022,3,1,HB_SOUTH,23.41
01/26/2022,3,2,HB_SOUTH,24.92
01/26/2022,3,3,HB_SOUTH,28.61
01/26/2022,3,4,HB_SOUTH,29.24
01/26/2022,3,1,HB_WEST,23.41
01/26/2022,3,2,HB_WEST,24.92
01/26/2022,3,3,HB_WEST,28.61
01/26/2022,3,4,HB_WEST,29.24
01/26/2022,4,1,HB_HOUSTON,29.16
01/26/2022,4,2,HB_HOUSTON,32.33
01/26/2022,4,3,HB_HOUSTON,32.57
01/26/2022,4,4,HB_HOUSTON,29.77
01/26/2022,4,1,HB_NORTH,29.16
01/26/2022,4,2,HB_NORTH,32.33
01/26/2022,4,3,HB_NORTH,32.57
01/26/2022,4,4,HB_NORTH,29.77
01/26/2022,4,1,HB_SOUTH,29.16
01/26/2022,4,2,HB_SOUTH,32.33
01/26/2022,4,3,HB_SOUTH,32.57
01/26/2022,4,4,HB_SOUTH,29.77
01/26/2022,4,1,HB_WEST,29.16
01/26/2022,4,2,HB_WEST,32.33
01/26/2022,4,3,HB_WEST,32.57
01/26/2022,4,4,HB_WEST,29.77
01/26/2022,5,1,HB_HOUSTON,32.24
01/26/2022,5,2,HB_HOUSTON,30.4
01/26/2022,5,3,HB_HOUSTON,33.16
01/26/2022,5,4,HB_HOUSTON,31.27
01/26/2022,5,1,HB_NORTH,32.24
01/26/2022,5,2,HB_NORTH,30.4
01/26/2022,5,3,HB_NORTH,33.16
01/26/2022,5,4,HB_NORTH,31.27
01/26/2022,5,1,HB_SOUTH,32.24
01/26/2022,5,2,HB_SOUTH,30.4
01/26/2022,5,3,HB_SOUTH,33.16
01/26/2022,5,4,HB_SOUTH,31.07
01/26/2022,5,1,HB_WEST,32.24
01/26/2022,5,2,HB_WEST,30.4
01/26/2022,5,3,HB_WEST,33.16
01/26/2022,5,4,HB_WEST,31.27
01/26/2022,6,1,HB_HOUSTON,33.2
01/26/2022,6,2,HB_HOUSTON,35.44
01/26/2022,6,3,HB_HOUSTON,34.94
01/26/2022,6,4,HB_HOUSTON,35.14
01/26/2022,6,1,HB_NORTH,33.2
01/26/2022,6,2,HB_NORTH,35.44
01/26/2022,6,3,HB_NORTH,34.94
01/26/2022,6,4,HB_NORTH,35.14
01/26/2022,6,1,HB_SOUTH,27.66
01/26/2022,6,2,HB_SOUTH,32.82
01/26/2022,6,3,HB_SOUTH,34.94
01/26/2022,6,4,HB_SOUTH,35.14
01/26/2022,6,1,HB_WEST,33.2
01/26/2022,6,2,HB_WEST,35.44
01/26/2022,6,3,HB_WEST,34.94
01/26/2022,6,4,HB_WEST,35.14
01/26/2022,7,1,HB_HOUSTON,35.05
01/26/2022,7,2,HB_HOUSTON,42.08
01/26/2022,7,3,HB_HOUSTON,146.15
01/26/2022,7,4,HB_HOUSTON,124.35
01/26/2022,7,1,HB_NORTH,35.05
01/26/2022,7,2,HB_NORTH,42.03
01/26/2022,7,3,HB_NORTH,163.65
01/26/2022,7,4,HB_NORTH,140.64
01/26/2022,7,1,HB_SOUTH,35.05
01/26/2022,7,2,HB_SOUTH,41.98
01/26/2022,7,3,HB_SOUTH,113.16
01/26/2022,7,4,HB_SOUTH,91.78
01/26/2022,7,1,HB_WEST,35.05
01/26/2022,7,2,HB_WEST,42.02
01/26/2022,7,3,HB_WEST,154.74
01/26/2022,7,4,HB_WEST,135.07
01/26/2022,8,1,HB_HOUSTON,55.34
01/26/2022,8,2,HB_HOUSTON,110.27
01/26/2022,8,3,HB_HOUSTON,252.09
01/26/2022,8,4,HB_HOUSTON,414.07
01/26/2022,8,1,HB_NORTH,63.13
01/26/2022,8,2,HB_NORTH,145
01/26/2022,8,3,HB_NORTH,421.23
01/26/2022,8,4,HB_NORTH,556.24
01/26/2022,8,1,HB_SOUTH,45.3
01/26/2022,8,2,HB_SOUTH,84.21
01/26/2022,8,3,HB_SOUTH,167.33
01/26/2022,8,4,HB_SOUTH,301.14
01/26/2022,8,1,HB_WEST,60.54
01/26/2022,8,2,HB_WEST,133.47
01/26/2022,8,3,HB_WEST,356.1
01/26/2022,8,4,HB_WEST,501.71
01/26/2022,9,1,HB_HOUSTON,127.5
01/26/2022,9,2,HB_HOUSTON,50.37
01/26/2022,9,3,HB_HOUSTON,54.7
01/26/2022,9,4,HB_HOUSTON,59.92
01/26/2022,9,1,HB_NORTH,139.13
01/26/2022,9,2,HB_NORTH,65.95
01/26/2022,9,3,HB_NORTH,75.47
01/26/2022,9,4,HB_NORTH,84.3
01/26/2022,9,1,HB_SOUTH,119.51
01/26/2022,9,2,HB_SOUTH,57.05
01/26/2022,9,3,HB_SOUTH,61.7
01/26/2022,9,4,HB_SOUTH,75.84
01/26/2022,9,1,HB_WEST,136.51
01/26/2022,9,2,HB_WEST,121.61
01/26/2022,9,3,HB_WEST,144.02
01/26/2022,9,4,HB_WEST,182.65
01/26/2022,10,1,HB_HOUSTON,67.39
01/26/2022,10,2,HB_HOUSTON,43.41
01/26/2022,10,3,HB_HOUSTON,42.69
01/26/2022,10,4,HB_HOUSTON,49.98
01/26/2022,10,1,HB_NORTH,96.54
01/26/2022,10,2,HB_NORTH,69.63
01/26/2022,10,3,HB_NORTH,68.25
01/26/2022,10,4,HB_NORTH,75.57
01/26/2022,10,1,HB_SOUTH,81.28
01/26/2022,10,2,HB_SOUTH,57.96
01/26/2022,10,3,HB_SOUTH,58.31
01/26/2022,10,4,HB_SOUTH,66.33
01/26/2022,10,1,HB_WEST,197.02
01/26/2022,10,2,HB_WEST,170.87
01/26/2022,10,3,HB_WEST,169.69
01/26/2022,10,4,HB_WEST,176.58
01/26/2022,11,1,HB_HOUSTON,41.79
01/26/2022,11,2,HB_HOUSTON,41.35
01/26/2022,11,3,HB_HOUSTON,45.12
01/26/2022,11,4,HB_HOUSTON,50.22
01/26/2022,11,1,HB_NORTH,59.62
01/26/2022,11,2,HB_NORTH,42.87
01/26/2022,11,3,HB_NORTH,46.84
01/26/2022,11,4,HB_NORTH,52.35
01/26/2022,11,1,HB_SOUTH,52.15
01/26/2022,11,2,HB_SOUTH,39.24
01/26/2022,11,3,HB_SOUTH,42.72
01/26/2022,11,4,HB_SOUTH,47.29
01/26/2022,11,1,HB_WEST,129.43
01/26/2022,11,2,HB_WEST,43.69
01/26/2022,11,3,HB_WEST,47.77
01/26/2022,11,4,HB_WEST,53.43
01/26/2022,12,1,HB_HOUSTON,45.47
01/26/2022,12,2,HB_HOUSTON,40.33
01/26/2022,12,3,HB_HOUSTON,38.91
01/26/2022,12,4,HB_HOUSTON,38.64
01/26/2022,12,1,HB_NORTH,47.53
01/26/2022,12,2,HB_NORTH,41.9
01/26/2022,12,3,HB_NORTH,40.27
01/26/2022,12,4,HB_NORTH,40.06
01/26/2022,12,1,HB_SOUTH,42.47
01/26/2022,12,2,HB_SOUTH,38.04
01/26/2022,12,3,HB_SOUTH,33.82
01/26/2022,12,4,HB_SOUTH,31.9
01/26/2022,12,1,HB_WEST,48.65
01/26/2022,12,2,HB_WEST,42.84
01/26/2022,12,3,HB_WEST,41.16
01/26/2022,12,4,HB_WEST,40.93
01/26/2022,13,1,HB_HOUSTON,38.99
01/26/2022,13,2,HB_HOUSTON,38.81
01/26/2022,13,3,HB_HOUSTON,36.81
01/26/2022,13,4,HB_HOUSTON,37.25
01/26/2022,13,1,HB_NORTH,40.84
01/26/2022,13,2,HB_NORTH,39.01
01/26/2022,13,3,HB_NORTH,37.42
01/26/2022,13,4,HB_NORTH,37.26
01/26/2022,13,1,HB_SOUTH,33.24
01/26/2022,13,2,HB_SOUTH,35.76
01/26/2022,13,3,HB_SOUTH,35.76
01/26/2022,13,4,HB_SOUTH,33.31
01/26/2022,13,1,HB_WEST,42.16
01/26/2022,13,2,HB_WEST,39.19
01/26/2022,13,3,HB_WEST,37.91
01/26/2022,13,4,HB_WEST,37.27
01/26/2022,14,1,HB_HOUSTON,36.12
01/26/2022,14,2,HB_HOUSTON,32.58
01/26/2022,14,3,HB_HOUSTON,31.12
01/26/2022,14,4,HB_HOUSTON,31.05
01/26/2022,14,1,HB_NORTH,36.11
01/26/2022,14,2,HB_NORTH,32.58
01/26/2022,14,3,HB_NORTH,31.12
01/26/2022,14,4,HB_NORTH,31.05
01/26/2022,14,1,HB_SOUTH,34.62
01/26/2022,14,2,HB_SOUTH,30.02
01/26/2022,14,3,HB_SOUTH,28.92
01/26/2022,14,4,HB_SOUTH,28.81
01/26/2022,14,1,HB_WEST,36.11
01/26/2022,14,2,HB_WEST,32.57
01/26/2022,14,3,HB_WEST,31.12
01/26/2022,14,4,HB_WEST,31.05
01/26/2022,15,1,HB_HOUSTON,30.94
01/26/2022,15,2,HB_HOUSTON,30.22
01/26/2022,15,3,HB_HOUSTON,29.9
01/26/2022,15,4,HB_HOUSTON,28.77
01/26/2022,15,1,HB_NORTH,30.97
01/26/2022,15,2,HB_NORTH,30.22
01/26/2022,15,3,HB_NORTH,30.08
01/26/2022,15,4,HB_NORTH,28.9
01/26/2022,15,1,HB_SOUTH,25.24
01/26/2022,15,2,HB_SOUTH,24.41
01/26/2022,15,3,HB_SOUTH,23.79
01/26/2022,15,4,HB_SOUTH,22.7
